Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2004-02-29,Bursaspor,Denizlispor,0,1,A,0,0,D,,,,,,,,,,,,,
2004-02-29,Fenerbahce,Galatasaray,2,1,H,1,1,D,,,,,,,,,,,,,
2004-02-29,Konyaspor,Genclerbirligi,4,1,H,2,0,H,,,,,,,,,,,,,
2004-03-06,Diyarbakirspor,Rizespor,0,1,A,0,0,D,,,,,,,,,,,,,
2004-03-06,Elazigspor,Samsunspor,1,0,H,1,0,H,,,,,,,,,,,,,
2004-03-06,Genclerbirligi,Fenerbahce,0,1,A,0,1,A,,,,,,,,,,,,,
2004-03-06,Konyaspor,Bursaspor,1,1,D,0,0,D,,,,,,,,,,,,,
2004-03-07,Galatasaray,Adanaspor,3,2,H,1,1,D,,,,,,,,,,,,,
2004-03-07,Gaziantepspor,A. Sebatspor,2,2,D,2,0,H,,,,,,,,,,,,,
2004-03-07,Istanbulspor,Ankaragucu,2,3,A,0,1,A,,,,,,,,,,,,,
2004-03-07,Malatyaspor,Denizlispor,0,1,A,0,1,A,,,,,,,,,,,,,
2004-03-07,Trabzonspor,Besiktas,3,0,H,2,0,H,,,,,,,,,,,,,
2004-03-12,Ankaragucu,Trabzonspor,1,2,A,0,1,A,,,,,,,,,,,,,
2004-03-13,A. Sebatspor,Galatasaray,2,1,H,0,1,A,,,,,,,,,,,,,
2004-03-13,Bursaspor,Malatyaspor,3,2,H,1,2,A,,,,,,,,,,,,,
2004-03-13,Denizlispor,Istanbulspor,2,0,H,1,0,H,,,,,,,,,,,,,
2004-03-13,Fenerbahce,Konyaspor,5,2,H,2,0,H,,,,,,,,,,,,,
2004-03-14,Besiktas,Elazigspor,5,3,H,3,2,H,,,,,,,,,,,,,
2004-03-14,Rizespor,Gaziantepspor,1,2,A,1,1,D,,,,,,,,,,,,,
2004-03-14,Samsunspor,Diyarbakirspor,3,1,H,1,1,D,,,,,,,,,,,,,
2004-03-19,Diyarbakirspor,Besiktas,3,1,H,1,0,H,,,,,,,,,,,,,
2004-03-20,Galatasaray,Rizespor,1,2,A,1,2,A,,,,,,,,,,,,,
2004-03-20,Gaziantepspor,Samsunspor,1,0,H,1,0,H,,,,,,,,,,,,,
2004-03-20,Konyaspor,Adanaspor,4,1,H,3,0,H,,,,,,,,,,,,,
2004-03-21,Elazigspor,Ankaragucu,1,2,A,0,0,D,,,,,,,,,,,,,
2004-03-21,Fenerbahce,Bursaspor,3,1,H,1,1,D,,,,,,,,,,,,,
2004-03-21,Genclerbirligi,A. Sebatspor,3,1,H,0,0,D,,,,,,,,,,,,,
2004-03-21,Istanbulspor,Malatyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2004-03-21,Trabzonspor,Denizlispor,1,0,H,0,0,D,,,,,,,,,,,,,
2004-03-26,Samsunspor,Galatasaray,1,0,H,0,0,D,,,,,,,,,,,,,
2004-03-27,A. Sebatspor,Konyaspor,1,1,D,0,0,D,,,,,,,,,,,,,
2004-03-27,Adanaspor,Fenerbahce,1,2,A,1,1,D,,,,,,,,,,,,,
2004-03-27,Ankaragucu,Diyarbakirspor,3,1,H,2,0,H,,,,,,,,,,,,,
2004-03-27,Besiktas,Gaziantepspor,4,1,H,3,1,H,,,,,,,,,,,,,
2004-03-27,Bursaspor,Istanbulspor,1,1,D,0,0,D,,,,,,,,,,,,,
